726	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	181.4857	2006-06-30 00:00:00.000
726	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	187.1571	2007-06-30 00:00:00.000
727	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	181.4857	2006-06-30 00:00:00.000
727	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	187.1571	2007-06-30 00:00:00.000
728	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	181.4857	2006-06-30 00:00:00.000
728	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	187.1571	2007-06-30 00:00:00.000
729	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	181.4857	2006-06-30 00:00:00.000
729	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	187.1571	2007-06-30 00:00:00.000
730	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	181.4857	2006-06-30 00:00:00.000
730	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	187.1571	2007-06-30 00:00:00.000
731	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	352.1394	2006-06-30 00:00:00.000
732	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	352.1394	2006-06-30 00:00:00.000
733	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	352.1394	2006-06-30 00:00:00.000
734	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	352.1394	2006-06-30 00:00:00.000
735	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	352.1394	2006-06-30 00:00:00.000
736	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	176.1997	2006-06-30 00:00:00.000
736	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	170.1428	2007-06-30 00:00:00.000
736	2007-07-01 00:00:00.000		204.6251	2007-06-17 00:00:00.000
737	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	176.1997	2006-06-30 00:00:00.000
737	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	170.1428	2007-06-30 00:00:00.000
737	2007-07-01 00:00:00.000		204.6251	2007-06-17 00:00:00.000
738	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	176.1997	2006-06-30 00:00:00.000
738	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	170.1428	2007-06-30 00:00:00.000
738	2007-07-01 00:00:00.000		204.6251	2007-06-17 00:00:00.000
739	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	623.8403	2006-06-30 00:00:00.000
739	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	660.9142	2007-06-30 00:00:00.000
739	2007-07-01 00:00:00.000		747.2002	2007-06-17 00:00:00.000
740	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	706.8110	2006-06-30 00:00:00.000
741	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	706.8110	2006-06-30 00:00:00.000
742	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	623.8403	2006-06-30 00:00:00.000
742	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	660.9142	2007-06-30 00:00:00.000
742	2007-07-01 00:00:00.000		747.2002	2007-06-17 00:00:00.000
743	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	617.0281	2006-06-30 00:00:00.000
743	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	653.6971	2007-06-30 00:00:00.000
743	2007-07-01 00:00:00.000		739.0410	2007-06-17 00:00:00.000
744	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	699.0928	2006-06-30 00:00:00.000
745	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	699.0928	2006-06-30 00:00:00.000
746	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	617.0281	2006-06-30 00:00:00.000
746	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	653.6971	2007-06-30 00:00:00.000
746	2007-07-01 00:00:00.000		739.0410	2007-06-17 00:00:00.000
747	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	617.0281	2006-06-30 00:00:00.000
747	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	653.6971	2007-06-30 00:00:00.000
747	2007-07-01 00:00:00.000		739.0410	2007-06-17 00:00:00.000
748	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	623.8403	2006-06-30 00:00:00.000
748	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	660.9142	2007-06-30 00:00:00.000
748	2007-07-01 00:00:00.000		747.2002	2007-06-17 00:00:00.000
749	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	2171.2942	2006-06-30 00:00:00.000
750	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	2171.2942	2006-06-30 00:00:00.000
751	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	2171.2942	2006-06-30 00:00:00.000
752	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	2171.2942	2006-06-30 00:00:00.000
753	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	2171.2942	2006-06-30 00:00:00.000
754	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	884.7083	2006-06-30 00:00:00.000
755	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	884.7083	2006-06-30 00:00:00.000
756	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	884.7083	2006-06-30 00:00:00.000
757	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	884.7083	2006-06-30 00:00:00.000
758	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	884.7083	2006-06-30 00:00:00.000
759	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
759	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
760	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
760	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
761	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
761	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
762	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
762	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
763	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
763	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
764	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
764	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
765	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
765	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
766	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
766	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
767	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
767	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
768	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
768	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
769	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
769	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
770	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	413.1463	2006-06-30 00:00:00.000
770	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	486.7066	2007-06-30 00:00:00.000
771	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1912.1544	2006-06-30 00:00:00.000
772	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1912.1544	2006-06-30 00:00:00.000
773	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1912.1544	2006-06-30 00:00:00.000
774	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1912.1544	2006-06-30 00:00:00.000
775	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1898.0944	2006-06-30 00:00:00.000
776	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1898.0944	2006-06-30 00:00:00.000
777	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1898.0944	2006-06-30 00:00:00.000
778	2005-07-01 00:00:00.000	2006-06-30 00:00:00.000	1898.0944	2006-06-30 00:00:00.000
779	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1117.8559	2007-06-30 00:00:00.000
779	2007-07-01 00:00:00.000		1265.6195	2007-06-17 00:00:00.000
780	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1117.8559	2007-06-30 00:00:00.000
780	2007-07-01 00:00:00.000		1265.6195	2007-06-17 00:00:00.000
781	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1117.8559	2007-06-30 00:00:00.000
781	2007-07-01 00:00:00.000		1265.6195	2007-06-17 00:00:00.000
782	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1105.8100	2007-06-30 00:00:00.000
782	2007-07-01 00:00:00.000		1251.9813	2007-06-17 00:00:00.000
783	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1105.8100	2007-06-30 00:00:00.000
783	2007-07-01 00:00:00.000		1251.9813	2007-06-17 00:00:00.000
784	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1105.8100	2007-06-30 00:00:00.000
784	2007-07-01 00:00:00.000		1251.9813	2007-06-17 00:00:00.000
785	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	598.4354	2007-06-30 00:00:00.000
786	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	598.4354	2007-06-30 00:00:00.000
787	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	598.4354	2007-06-30 00:00:00.000
788	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	598.4354	2007-06-30 00:00:00.000
789	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1518.7864	2007-06-30 00:00:00.000
790	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1518.7864	2007-06-30 00:00:00.000
791	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1518.7864	2007-06-30 00:00:00.000
792	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1320.6838	2007-06-30 00:00:00.000
792	2007-07-01 00:00:00.000		1554.9479	2007-06-17 00:00:00.000
793	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1320.6838	2007-06-30 00:00:00.000
793	2007-07-01 00:00:00.000		1554.9479	2007-06-17 00:00:00.000
794	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1320.6838	2007-06-30 00:00:00.000
794	2007-07-01 00:00:00.000		1554.9479	2007-06-17 00:00:00.000
795	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1320.6838	2007-06-30 00:00:00.000
795	2007-07-01 00:00:00.000		1554.9479	2007-06-17 00:00:00.000
796	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	1320.6838	2007-06-30 00:00:00.000
796	2007-07-01 00:00:00.000		1554.9479	2007-06-17 00:00:00.000
797	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	605.6492	2007-06-30 00:00:00.000
797	2007-07-01 00:00:00.000		713.0798	2007-06-17 00:00:00.000
798	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	605.6492	2007-06-30 00:00:00.000
798	2007-07-01 00:00:00.000		713.0798	2007-06-17 00:00:00.000
799	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	605.6492	2007-06-30 00:00:00.000
799	2007-07-01 00:00:00.000		713.0798	2007-06-17 00:00:00.000
800	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	605.6492	2007-06-30 00:00:00.000
800	2007-07-01 00:00:00.000		713.0798	2007-06-17 00:00:00.000
801	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	605.6492	2007-06-30 00:00:00.000
801	2007-07-01 00:00:00.000		713.0798	2007-06-17 00:00:00.000
802	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	65.8097	2007-06-30 00:00:00.000
803	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	77.9176	2007-06-30 00:00:00.000
804	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	101.8936	2007-06-30 00:00:00.000
805	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	15.1848	2007-06-30 00:00:00.000
806	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	45.4168	2007-06-30 00:00:00.000
807	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	55.3801	2007-06-30 00:00:00.000
808	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	17.9780	2007-06-30 00:00:00.000
808	2007-07-01 00:00:00.000		19.7758	2007-06-17 00:00:00.000
809	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	24.9932	2007-06-30 00:00:00.000
809	2007-07-01 00:00:00.000		27.4925	2007-06-17 00:00:00.000
810	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	48.5453	2007-06-30 00:00:00.000
810	2007-07-01 00:00:00.000		53.3999	2007-06-17 00:00:00.000
811	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	17.9780	2007-06-30 00:00:00.000
811	2007-07-01 00:00:00.000		19.7758	2007-06-17 00:00:00.000
812	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	24.9932	2007-06-30 00:00:00.000
812	2007-07-01 00:00:00.000		27.4925	2007-06-17 00:00:00.000
813	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	48.5453	2007-06-30 00:00:00.000
813	2007-07-01 00:00:00.000		53.3999	2007-06-17 00:00:00.000
814	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	185.8193	2007-06-30 00:00:00.000
815	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	26.9708	2007-06-30 00:00:00.000
816	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	92.8071	2007-06-30 00:00:00.000
817	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	133.2955	2007-06-30 00:00:00.000
818	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	37.9909	2007-06-30 00:00:00.000
819	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	110.2829	2007-06-30 00:00:00.000
820	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	146.5466	2007-06-30 00:00:00.000
821	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	96.7964	2007-06-30 00:00:00.000
822	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	300.1188	2007-06-30 00:00:00.000
822	2007-07-01 00:00:00.000		360.9428	2007-06-17 00:00:00.000
823	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	38.9588	2007-06-30 00:00:00.000
824	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	104.7951	2007-06-30 00:00:00.000
825	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	145.2835	2007-06-30 00:00:00.000
826	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	49.9789	2007-06-30 00:00:00.000
827	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	122.2709	2007-06-30 00:00:00.000
828	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	158.5346	2007-06-30 00:00:00.000
829	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	108.7844	2007-06-30 00:00:00.000
830	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	185.8193	2007-06-30 00:00:00.000
831	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	185.8193	2007-06-30 00:00:00.000
832	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	185.8193	2007-06-30 00:00:00.000
833	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	300.1188	2007-06-30 00:00:00.000
833	2007-07-01 00:00:00.000		360.9428	2007-06-17 00:00:00.000
834	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	300.1188	2007-06-30 00:00:00.000
834	2007-07-01 00:00:00.000		360.9428	2007-06-17 00:00:00.000
835	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	300.1188	2007-06-30 00:00:00.000
835	2007-07-01 00:00:00.000		360.9428	2007-06-17 00:00:00.000
836	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	300.1188	2007-06-30 00:00:00.000
836	2007-07-01 00:00:00.000		360.9428	2007-06-17 00:00:00.000
837	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	722.2568	2007-06-30 00:00:00.000
837	2007-07-01 00:00:00.000		868.6342	2007-06-17 00:00:00.000
838	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	722.2568	2007-06-30 00:00:00.000
838	2007-07-01 00:00:00.000		868.6342	2007-06-17 00:00:00.000
839	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	722.2568	2007-06-30 00:00:00.000
839	2007-07-01 00:00:00.000		868.6342	2007-06-17 00:00:00.000
840	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	722.2568	2007-06-30 00:00:00.000
840	2007-07-01 00:00:00.000		868.6342	2007-06-17 00:00:00.000
841	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	24.7459	2007-06-30 00:00:00.000
842	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	51.5625	2007-06-30 00:00:00.000
843	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	10.3125	2007-06-30 00:00:00.000
844	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	8.2459	2007-06-30 00:00:00.000
845	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	10.3084	2007-06-30 00:00:00.000
846	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	5.7709	2007-06-30 00:00:00.000
847	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	14.4334	2007-06-30 00:00:00.000
848	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	18.5584	2007-06-30 00:00:00.000
849	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	24.7459	2007-06-30 00:00:00.000
850	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	24.7459	2007-06-30 00:00:00.000
851	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	24.7459	2007-06-30 00:00:00.000
852	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	30.9334	2007-06-30 00:00:00.000
853	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	30.9334	2007-06-30 00:00:00.000
854	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	30.9334	2007-06-30 00:00:00.000
855	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	37.1209	2007-06-30 00:00:00.000
856	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	37.1209	2007-06-30 00:00:00.000
857	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	37.1209	2007-06-30 00:00:00.000
858	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	9.7136	2007-06-30 00:00:00.000
858	2007-07-01 00:00:00.000		9.1593	2007-06-17 00:00:00.000
859	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	9.7136	2007-06-30 00:00:00.000
859	2007-07-01 00:00:00.000		9.1593	2007-06-17 00:00:00.000
860	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	9.7136	2007-06-30 00:00:00.000
860	2007-07-01 00:00:00.000		9.1593	2007-06-17 00:00:00.000
861	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	15.6709	2007-06-30 00:00:00.000
862	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	15.6709	2007-06-30 00:00:00.000
863	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	15.6709	2007-06-30 00:00:00.000
864	2007-07-01 00:00:00.000		23.7490	2007-06-17 00:00:00.000
865	2007-07-01 00:00:00.000		23.7490	2007-06-17 00:00:00.000
866	2007-07-01 00:00:00.000		23.7490	2007-06-17 00:00:00.000
867	2007-07-01 00:00:00.000		26.1763	2007-06-17 00:00:00.000
868	2007-07-01 00:00:00.000		26.1763	2007-06-17 00:00:00.000
869	2007-07-01 00:00:00.000		26.1763	2007-06-17 00:00:00.000
870	2007-07-01 00:00:00.000		1.8663	2007-06-17 00:00:00.000
871	2007-07-01 00:00:00.000		3.7363	2007-06-17 00:00:00.000
872	2007-07-01 00:00:00.000		3.3623	2007-06-17 00:00:00.000
873	2007-07-01 00:00:00.000		.8565	2007-06-17 00:00:00.000
874	2007-07-01 00:00:00.000		3.3623	2007-06-17 00:00:00.000
875	2007-07-01 00:00:00.000		3.3623	2007-06-17 00:00:00.000
876	2007-07-01 00:00:00.000		44.8800	2007-06-17 00:00:00.000
877	2007-07-01 00:00:00.000		2.9733	2007-06-17 00:00:00.000
878	2007-07-01 00:00:00.000		8.2205	2007-06-17 00:00:00.000
879	2007-07-01 00:00:00.000		59.4660	2007-06-17 00:00:00.000
880	2007-07-01 00:00:00.000		20.5663	2007-06-17 00:00:00.000
881	2007-07-01 00:00:00.000		41.5723	2007-06-17 00:00:00.000
882	2007-07-01 00:00:00.000		41.5723	2007-06-17 00:00:00.000
883	2007-07-01 00:00:00.000		41.5723	2007-06-17 00:00:00.000
884	2007-07-01 00:00:00.000		41.5723	2007-06-17 00:00:00.000
885	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
886	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
887	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
888	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
889	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
890	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
891	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
892	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
893	2007-07-01 00:00:00.000		601.7437	2007-06-17 00:00:00.000
894	2007-07-01 00:00:00.000		53.9282	2007-06-17 00:00:00.000
895	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
896	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
897	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
898	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
899	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
900	2007-07-01 00:00:00.000		199.8519	2007-06-17 00:00:00.000
