54	2004-02-02 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
55	2002-03-11 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
56	2003-03-09 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
57	2003-03-27 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
58	2003-01-06 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
59	2003-01-25 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
60	2003-02-12 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
61	2003-02-19 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
62	2002-04-18 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
63	2004-03-01 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
64	2004-03-26 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
65	2004-03-26 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
66	2004-01-23 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
67	2003-04-06 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
68	2004-01-04 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
69	2003-03-19 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
70	2003-01-16 00:00:00.000	12.4500	1	2008-07-31 00:00:00.000
71	2003-03-19 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
72	2003-01-02 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
73	2003-01-20 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
74	2003-02-08 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
75	2003-02-27 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
76	2003-03-16 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
77	2003-04-04 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
78	2003-01-16 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
79	2004-02-25 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
80	2004-02-18 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
81	2004-01-30 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
82	2004-04-03 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
83	2004-03-15 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
84	2004-03-08 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
85	2004-01-12 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
86	2003-02-06 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
87	2003-01-23 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
88	2004-01-19 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
89	2004-03-04 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
90	2004-03-23 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
91	2004-02-13 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
92	2004-04-10 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
93	2003-01-28 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
94	2003-01-13 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
95	2003-01-20 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
96	2003-04-03 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
97	2003-03-14 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
98	2003-03-15 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
99	2003-02-07 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
100	2003-02-13 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
101	2003-02-26 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
102	2003-01-04 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
103	2004-01-07 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
104	2004-01-26 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
105	2004-01-26 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
106	2004-03-30 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
107	2004-03-11 00:00:00.000	13.4500	1	2008-07-31 00:00:00.000
108	2003-01-09 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
109	2003-01-08 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
110	2003-01-15 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
111	2003-01-18 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
112	2003-02-02 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
113	2003-01-26 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
114	2003-02-14 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
115	2003-02-21 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
116	2003-03-04 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
117	2003-03-22 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
118	2003-03-17 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
119	2003-03-29 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
120	2003-04-05 00:00:00.000	11.0000	1	2008-07-31 00:00:00.000
121	2003-02-03 00:00:00.000	19.2308	2	2008-07-31 00:00:00.000
122	2003-01-08 00:00:00.000	9.0000	1	2008-07-31 00:00:00.000
123	2003-01-08 00:00:00.000	9.5000	2	2008-07-31 00:00:00.000
124	2003-01-27 00:00:00.000	9.0000	1	2008-07-31 00:00:00.000
125	2003-02-21 00:00:00.000	9.5000	2	2008-07-31 00:00:00.000
126	2003-03-30 00:00:00.000	9.0000	1	2008-07-31 00:00:00.000
127	2003-02-04 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
128	2003-01-05 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
129	2003-01-23 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
130	2003-03-17 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
131	2003-03-19 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
132	2003-03-26 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
133	2003-02-11 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
134	2003-02-15 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
135	2003-01-05 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
136	2004-01-12 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
137	2003-03-27 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
138	2003-03-08 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
139	2004-02-07 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
140	2004-02-23 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
141	2004-02-25 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
142	2004-04-04 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
143	2004-03-16 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
144	2003-02-18 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
145	2003-02-28 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
146	2003-01-08 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
147	2003-01-27 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
148	2003-02-15 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
149	2003-03-04 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
150	2003-03-30 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
151	2003-03-23 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
152	2003-03-05 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
153	2003-01-17 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
154	2003-01-24 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
155	2003-02-05 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
156	2003-02-12 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
157	2003-03-07 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
158	2003-04-08 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
159	2003-03-20 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
160	2003-02-22 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
161	2003-01-16 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
162	2003-02-04 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
163	2003-03-12 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
164	2003-04-07 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
165	2003-02-23 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
166	2003-03-25 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
167	2003-01-03 00:00:00.000	6.5000	1	2002-12-20 00:00:00.000
167	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
167	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
168	2003-01-08 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
169	2003-01-15 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
170	2003-01-22 00:00:00.000	6.5000	1	2003-01-08 00:00:00.000
170	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
170	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
171	2003-02-03 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
172	2003-02-17 00:00:00.000	6.5000	1	2003-02-03 00:00:00.000
172	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
172	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
173	2003-02-22 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
174	2003-02-28 00:00:00.000	6.7500	1	2003-02-14 00:00:00.000
174	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
174	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
175	2003-03-06 00:00:00.000	6.5000	1	2003-02-20 00:00:00.000
175	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
175	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
176	2003-03-18 00:00:00.000	6.5000	1	2003-03-04 00:00:00.000
176	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
176	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
177	2003-03-25 00:00:00.000	6.5000	1	2003-03-11 00:00:00.000
177	2006-01-01 00:00:00.000	7.2500	1	2005-12-18 00:00:00.000
177	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
178	2003-04-04 00:00:00.000	6.5000	1	2003-03-21 00:00:00.000
178	2006-01-01 00:00:00.000	7.0000	1	2005-12-18 00:00:00.000
178	2007-08-15 00:00:00.000	9.5000	1	2007-08-01 00:00:00.000
179	2003-04-06 00:00:00.000	9.5000	1	2008-07-31 00:00:00.000
180	2003-03-24 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
181	2003-01-10 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
182	2003-01-29 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
183	2003-02-23 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
184	2003-03-13 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
185	2003-04-01 00:00:00.000	14.0000	1	2008-07-31 00:00:00.000
186	2003-03-12 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
187	2003-01-10 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
188	2003-01-28 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
189	2003-02-16 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
190	2003-03-06 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
191	2003-03-30 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
192	2003-04-06 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
193	2003-01-07 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
194	2003-01-13 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
195	2003-01-18 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
196	2003-01-25 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
197	2003-02-01 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
198	2003-02-05 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
199	2003-02-13 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
200	2003-02-18 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
201	2003-03-02 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
202	2003-03-09 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
203	2003-03-28 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
204	2003-04-09 00:00:00.000	15.0000	1	2008-07-31 00:00:00.000
205	2003-03-30 00:00:00.000	25.0000	2	2008-07-31 00:00:00.000
206	2003-01-03 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
207	2003-01-03 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
208	2003-02-09 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
209	2003-02-28 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
210	2003-03-24 00:00:00.000	10.0000	1	2008-07-31 00:00:00.000
211	2003-04-01 00:00:00.000	28.8462	2	2008-07-31 00:00:00.000
212	2003-01-10 00:00:00.000	21.6346	2	2008-07-31 00:00:00.000
213	2004-03-26 00:00:00.000	10.5769	2	2008-07-31 00:00:00.000
214	2003-03-06 00:00:00.000	10.5769	2	2008-07-31 00:00:00.000
215	2003-02-16 00:00:00.000	10.5769	2	2008-07-31 00:00:00.000
216	2003-01-29 00:00:00.000	10.5769	2	2008-07-31 00:00:00.000
217	2003-02-05 00:00:00.000	17.7885	2	2008-07-31 00:00:00.000
218	2003-01-17 00:00:00.000	16.8269	2	2008-07-31 00:00:00.000
219	2003-02-23 00:00:00.000	10.2500	2	2008-07-31 00:00:00.000
220	2003-03-13 00:00:00.000	10.2500	2	2008-07-31 00:00:00.000
221	2003-04-07 00:00:00.000	16.8269	2	2008-07-31 00:00:00.000
222	2003-01-13 00:00:00.000	23.5577	2	2008-07-31 00:00:00.000
223	2003-02-27 00:00:00.000	16.0000	2	2008-07-31 00:00:00.000
224	2002-02-08 00:00:00.000	8.6200	2	2002-01-25 00:00:00.000
224	2005-10-01 00:00:00.000	13.5000	2	2005-09-17 00:00:00.000
224	2006-02-01 00:00:00.000	16.0000	2	2006-01-18 00:00:00.000
225	2003-03-17 00:00:00.000	16.0000	2	2008-07-31 00:00:00.000
226	2003-04-04 00:00:00.000	16.0000	2	2008-07-31 00:00:00.000
227	2004-01-03 00:00:00.000	24.0385	2	2008-07-31 00:00:00.000
228	2003-01-15 00:00:00.000	20.4327	2	2008-07-31 00:00:00.000
229	2004-03-19 00:00:00.000	9.2500	1	2008-07-31 00:00:00.000
230	2004-04-05 00:00:00.000	9.2500	1	2008-07-31 00:00:00.000
231	2004-04-07 00:00:00.000	9.2500	1	2008-07-31 00:00:00.000
232	2004-02-28 00:00:00.000	9.2500	1	2008-07-31 00:00:00.000
233	2004-01-22 00:00:00.000	9.7500	2	2008-07-31 00:00:00.000
234	2003-03-04 00:00:00.000	39.0600	2	2003-02-18 00:00:00.000
234	2005-12-15 00:00:00.000	48.5577	2	2005-12-01 00:00:00.000
234	2006-03-01 00:00:00.000	60.0962	2	2006-02-15 00:00:00.000
235	2003-01-07 00:00:00.000	27.1394	2	2008-07-31 00:00:00.000
236	2003-03-29 00:00:00.000	13.9423	2	2008-07-31 00:00:00.000
237	2003-03-10 00:00:00.000	13.9423	2	2008-07-31 00:00:00.000
238	2003-02-02 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
239	2003-01-26 00:00:00.000	16.5865	2	2008-07-31 00:00:00.000
240	2003-01-14 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
241	2003-03-03 00:00:00.000	34.7356	2	2008-07-31 00:00:00.000
242	2003-01-19 00:00:00.000	19.0000	2	2008-07-31 00:00:00.000
243	2003-02-07 00:00:00.000	19.0000	2	2008-07-31 00:00:00.000
244	2003-02-25 00:00:00.000	19.0000	2	2008-07-31 00:00:00.000
245	2003-03-22 00:00:00.000	26.4423	2	2008-07-31 00:00:00.000
246	2003-03-15 00:00:00.000	19.0000	2	2008-07-31 00:00:00.000
247	2003-04-02 00:00:00.000	19.0000	2	2008-07-31 00:00:00.000
248	2003-04-09 00:00:00.000	26.4423	2	2008-07-31 00:00:00.000
249	2003-01-26 00:00:00.000	43.2692	2	2008-07-31 00:00:00.000
250	2005-03-24 00:00:00.000	9.8600	2	2005-03-10 00:00:00.000
250	2005-08-30 00:00:00.000	22.5000	2	2005-08-16 00:00:00.000
250	2006-08-15 00:00:00.000	30.0000	2	2006-08-01 00:00:00.000
251	2003-03-14 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
252	2003-04-01 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
253	2004-01-18 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
254	2004-02-05 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
255	2004-02-12 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
256	2004-02-24 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
257	2004-02-28 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
258	2004-03-03 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
259	2004-04-09 00:00:00.000	18.2692	2	2008-07-31 00:00:00.000
260	2005-01-06 00:00:00.000	12.7500	2	2008-07-31 00:00:00.000
261	2005-01-25 00:00:00.000	12.7500	2	2008-07-31 00:00:00.000
262	2003-02-13 00:00:00.000	13.4615	2	2008-07-31 00:00:00.000
263	2003-01-12 00:00:00.000	50.4808	2	2008-07-31 00:00:00.000
264	2003-03-08 00:00:00.000	39.6635	2	2008-07-31 00:00:00.000
265	2003-01-05 00:00:00.000	32.4519	2	2008-07-31 00:00:00.000
266	2003-03-27 00:00:00.000	32.4519	2	2008-07-31 00:00:00.000
267	2003-03-20 00:00:00.000	27.4038	2	2008-07-31 00:00:00.000
268	2003-03-07 00:00:00.000	27.4038	2	2008-07-31 00:00:00.000
269	2003-02-12 00:00:00.000	27.4038	2	2008-07-31 00:00:00.000
270	2003-02-18 00:00:00.000	38.4615	2	2008-07-31 00:00:00.000
271	2003-02-23 00:00:00.000	38.4615	2	2008-07-31 00:00:00.000
272	2003-01-24 00:00:00.000	27.4038	2	2008-07-31 00:00:00.000
273	2005-03-18 00:00:00.000	72.1154	2	2008-07-31 00:00:00.000
274	2005-02-04 00:00:00.000	48.1010	2	2008-07-31 00:00:00.000
275	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
276	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
277	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
278	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
279	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
280	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
281	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
282	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
283	2005-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
284	2006-11-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
285	2007-04-15 00:00:00.000	48.1010	2	2008-07-31 00:00:00.000
286	2007-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
287	2006-05-18 00:00:00.000	48.1010	2	2008-07-31 00:00:00.000
288	2007-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
289	2006-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
290	2006-07-01 00:00:00.000	23.0769	2	2008-07-31 00:00:00.000
